image,caption
2390369143_6523253a73.jpg,There are three dogs racing around a muddy track.
2390778197_4d9d03d4b9.jpg,A woman in a jacket is standing next to a fence playing horse shoes.
2391269207_d1d2615b1d.jpg,A white dog fetching a yellow toy.
2391812384_7429b5e567.jpg,A child wearing purple runs through splashing water while a man in red looks on.
2392460773_2aa01eb340.jpg,"A boy making an "" oh! "" face in front of a bay."
2393196444_8f4f540f5f.jpg,A girl with a toboggan and sunglasses smiles with her friend in the background as they do crafts.
2393298349_e659308218.jpg,"There are two kids, a soccer ball, a dog and a goat outside in a field."
2393410666_b8c20fff61.jpg,A dog wearing a blue shirt is running and jumping through the air.
2393911878_68afe6e6c1.jpg,"A boy sitting in the snow, giving a thumbs-up sign."
2393924525_1bf45ca217.jpg,A woman dressed in a blue tennis outfit is returning a hit with her tennis racket.
2393971707_bce01ae754.jpg,People walk down steps.
2394003437_184a838aa9.jpg,A boy in a green t-shirt is riding on a Segway.
2394267183_735d2dc868.jpg,A dog is going through a slalom style obstacle course.
239453674_0df7767208.jpg,An officer and dog are walking in front of a queue of people.
2394763838_99d1435b85.jpg,A golden colored dog jumps around in the grass while holding a stick in its mouth.
2394824046_51cec8e5e7.jpg,A man is sitting in front of a Buddist monument.
2394857899_76bfdf720b.jpg,A man in an orange safety suit spraying water.
2394919002_ed7527ff93.jpg,A group of people near a lake and on a bridge.
2394922193_310166d6af.jpg,A woman is rollerblading in public.
2395967330_7e6ea404f6.jpg,A toddler is riding a plastic scooter.
2396025708_e4a72e2558.jpg,A man rides large waves on a wind sail.
2396100671_3a9d67f03d.jpg,A child in a dragon costume on a bike.
2396669903_5217a83641.jpg,A man dressed in a brown coat and bomber hat is carrying shopping bags and walking towards an intersection.
2396691909_6b8c2f7c44.jpg,A woman in a white dress and a woman in a blue dress onstage.
239807547_4923efc821.jpg,Two dogs playfully wrestle in a rocky setting.
2398605966_1d0c9e6a20.jpg,The small dogs play in the snow.
2399114095_c3196ff456.jpg,two dogs bearing their teeth at each other in the snow.
2399219552_bbba0a9a59.jpg,A boy wearing blue shorts is bouncing a basketball in front of the net.
2399551242_c62a46dd5f.jpg,kids are playing in water fountains.
2402462857_7684848704.jpg,A dog is standing on a footpath in front of a tree.
2402793046_3385554e81.jpg,A boy climbs a sailboat mast.
2403376030_903521c371.jpg,A woman in a black hooded sweatshirt walking with a large dog.
2404488732_ca1bbdacc2.jpg,A brown dog runs in a field.
2404520067_87798dbaee.jpg,A large dog runs through a field in the rain.
2404692474_37da774368.jpg,A dog runs across the grass to get his toy.
2405599120_ec5f32af6f.jpg,A baby on a floor with an overturned basket and articles on the floor.
240583223_e26e17ee96.jpg,A dog is running down a dirt path.
2405978603_6221b0c2e7.jpg,A brown and white dog running through water towards a toy.
2407470303_6fd5e3600d.jpg,A fluffy black-and-white dog runs from three people on a sandy beach.
2409312675_7755a7b816.jpg,A monster truck gets stuck in a muddy hole.
2410040397_1a161a1146.jpg,A black and brown dog runs through the woods.
241031670_e60f59b8e4.jpg,Three children with colorful umbrellas stand in the rain.
2410320522_d967f0b75c.jpg,A large dog wards off a smaller dog.
2410399168_1462c422d4.jpg,One dog is jumping in the air and the other is standing next to it.
241046599_28b0ca7b9f.jpg,a small brown dog is running across the grass wearing a purple and green coat.
2410562803_56ec09f41c.jpg,A group of people sit against a building and use electronics.
2410618963_fb78307d18.jpg,A boy wearing a red jersey is running in the street.
241109594_3cb90fe2a3.jpg,A black and white dog swimming with a stick in its mouth.
2412390588_a89cab30f4.jpg,A boy in red is pointing to a red tulip.
241345323_f53eb5eec4.jpg,A Oklahoma football player standing.
241345446_2e47ae8ddc.jpg,A football coach holds a headset.
241345522_c3c266a02a.jpg,A man runs with the football at a professional or collegiate game.
241345533_99c731403a.jpg,A coach for a game listens to his headphones and watches the game.
241345596_91e0e2daf5.jpg,Football players in red congratulate each other as crowds in red cheer behind.
241345639_1556a883b1.jpg,The two football players in white jerseys and purple pants tackle the player in the red jersey.
241345656_861aacefde.jpg,A smiling blond cheerleader runs with an audience in the background.
241345770_9f8aa6723c.jpg,A quarterback gets ready to throw the football.
241345811_46b5f157d4.jpg,A football coach speaks with a player.
241345864_138471c9ea.jpg,A female cheerleader sits on the knee of a male cheerleader.
241345905_5826a72da1.jpg,A man is checking out an injured football player at a game.
241345942_ea76966542.jpg,A man in a Sooners jersey blocks an attempted UW tackle.
241345981_1ef4f8109c.jpg,Three football players are in action on the field.
241346105_c1c860db0d.jpg,A football player runs along the sidelines with a football as a crowd watches.
241346146_f27759296d.jpg,A football player tries tackling another player who has the ball.
241346260_f50d57b517.jpg,Men playing football in front of large crowd in stadium.
241346317_be3f07bd2e.jpg,A crowd of people watching a football game with a player wearing red and cheerleaders also wearing red.
241346352_c5a0ea43c6.jpg,A football player kicks the ball during a game with a red shirted crowd looking on.
241346402_5c070a0c6d.jpg,A man in a blue hat is watching something that is happening off camera.
241346434_0527ea1c07.jpg,a football player points.
241346471_c756a8f139.jpg,An Oklahoma player is tackled playing football.
241346508_0b3907a95b.jpg,The crowd is watching a football game.
241346709_23204cc2bc.jpg,A football player running with the ball.
241346794_4319f8af67.jpg,A football game.
241346885_f519ece460.jpg,A quarterback hands off the football to a running back.
241346923_18bd84bea4.jpg,A football player runs with the ball as others run towards him.
241346971_c100650320.jpg,A Sooners football player moves quickly on the field as another player runs.
241347067_e58d05dbdc.jpg,A football player is tackled.
241347150_5ff37818c2.jpg,A football player in white is being tackled by a Oklahoma University player.
241347204_007d83e252.jpg,Football players gather around the referees.
241347243_c751557497.jpg,Football players huddle and get ready for the game.
241347271_a39a5a0070.jpg,Football players are on the field.
241347300_7c84ecf764.jpg,"A football player in a Sooners jersey, runs down a field with a large crowd in the background."
241347356_8a515555fd.jpg,A pro football player tackles another player on the goal line in a crowded stadium.
241347391_4fcd4639f4.jpg,A football player facing off against two others.
241347441_d3dd9b129f.jpg,A football player in a Sooners uniform.
241347460_81d5d62bf6.jpg,An Oklahoma football player attempts to kick the ball.
241347496_1a35fec8dc.jpg,a football player in red gets ready to throw a football.
241347547_902725b9f8.jpg,A group of football players in gold helmets stand around a man in a purple shirt.
241347611_cb265be138.jpg,A football coach is walking on a football field.
241347635_e691395c2f.jpg,A man is walking along a field.
241347664_4a3e7e5be7.jpg,A football team doing their stretches before the game starts.
241347689_d0b1ac297d.jpg,A group of football players in red and white uniforms.
241347700_ef2451d256.jpg,A man dressed in red takes a picture of a sporting event.
241347760_d44c8d3a01.jpg,A Oklahoma Sooners football player wearing his jersey number 28.
241347803_afb04b12c4.jpg,A large football player in a red uniform.
241374292_11e3198daa.jpg,A group of people gather in front of plastic statues.
2414352262_005ae90407.jpg,A girl jumps off a rock while another stands on it.
2414384480_096867d695.jpg,Commuters on a subway platform as the train pulls in.
2414390475_28a0107bb0.jpg,A man in a white t-shirt eating candy.
2414397449_2ac3b78e0d.jpg,A small dog lands on a big dog trying to get a disc.
2414986483_004936f84b.jpg,A little girl and a man dancing.
2415265825_fbfe0c8556.jpg,A black dog walks along a rocky beach.
2416964653_db3c2b6a0e.jpg,Two young asian girls look off into the distance while standing in an urban area.
2417341107_97dbab9c5e.jpg,A kid is doing a hand-stand on the beach.
2417623030_afdc1024b5.jpg,Four runners pose for a picture.
2417745327_a2c2705043.jpg,A brown dog runs through the water in the ocean.
2418191216_82711d5c5c.jpg,An old lady wearing a hat and smiling.
2419186511_f0ce5f9685.jpg,a baby who is sticking out its tongue is being held inside a bowl of water.
2419221084_01a14176b4.jpg,Two dogs are outside near patio furniture.
2419591925_1038c6c570.jpg,A child standing on a heavy chain fence at a dock.
2419797375_553f867472.jpg,a girl wears black sunglasses.
2420546021_4a59790da6.jpg,A girl in colorful clothes and hat posing for the camera.
242064301_a9d12f1754.jpg,A man wearing a black shirt and carrying a messenger bag is walking.
2420730259_86e7f8a815.jpg,a man in a green shirt is kissing a crying toddler whilst watching runners in a road race.
242109387_e497277e07.jpg,A boy in a blue shirt plays in a jumping tent.
2422018883_336519b5c6.jpg,A little girl wears a white dress and pink flip flops.
2422302286_385725e3cf.jpg,A little kid in a toy car.
2422482455_b98d9c2120.jpg,A person in an orange coat prepares to throw a stick to a black dog.
2423138514_950f79e432.jpg,Two naked boys smiling and playing.
242324909_06d5a6c44b.jpg,A little brown dog walks on the sidewalk with its tongue sticking out.
2423292784_166ee54e0b.jpg,A little boy clowns with a colander on his head.
2423550887_ffc9bbcf71.jpg,A man in a red jacket is standing in front of a tall white building.
2423856014_8df0e7f656.jpg,A small child in a yellow shirt is holding their arms out to the sides.
2423894412_d952d5d103.jpg,A large rock formation in the middle of a forest.
2424111022_4e332b8aee.jpg,A boy wearing a white shirt climbs on a forest hill.
2424398046_1a55c71376.jpg,A little boy is playing a miniature guitar and making a face.
2424976964_98f58a0618.jpg,"Several young people, two on a bike, are walking near parked vehicles."
2425262733_afe0718276.jpg,"A man in a hoodie skateboards in front of a blue sky and building, shot from below."
242559369_9ae90ed0b4.jpg,A naked woman kneels on the rocks of a shallow stream.
2426215757_e008a91fcb.jpg,A person is waterskiing in a lake near autumn colored trees.
2426303900_0a8d52eb14.jpg,Two children with a yellow and blue umbrella play in the bathtub.
2426724282_237bca30b5.jpg,a small black and white jumping to catch something in its mouth.
2426781076_e3f4d2685c.jpg,A boy wearing all black is sliding down a blow up yellow slide.
2426828433_ce894d1c54.jpg,Three black dogs play in the glass.
2427490900_5b7a8874b9.jpg,a group of people sitting on the ground outside of a monument.
2428086758_bce4733f7e.jpg,a big dog stiffing a smaller dog near the edge of a river.
2428094795_d3a8f46046.jpg,A little girl with a purple fuzzy hat is riding a tricycle outside.
2428275562_4bde2bc5ea.jpg,A black and white dog is climbing down a hill.
2428797297_7fc3c862db.jpg,Two dogs fight over a green stuffed toy.
2429212017_77fc107699.jpg,Two children play in a yard with farm animals.
2429272699_8a9699775e.jpg,A man in black with a scarf walks down a street.
2429978680_1e18a13835.jpg,A dog is catching a ball.
2430860418_fd0726f414.jpg,A white dog is running on sand.
2431723485_bc6b8e6418.jpg,"A girl on a bike is wearing a backpack and a helmet, and riding through a wooded area."
2431832075_00aa1a4457.jpg,A girl in a bounce house.
2432038587_5e4148e277.jpg,A dog chases two geese.
2432061076_0955d52854.jpg,A dog in the water near the beach with an urban horizon behind.
2432709509_2a4d0c833f.jpg,A child is sitting on the grass by a concrete storm drain.
2433175169_da939372f2.jpg,a man standing on a concrete platform with his arms wide open.
2434006663_207a284cec.jpg,"A dog holding a stick running in the sand, chased by a grey dog."
2434074318_e35a567220.jpg,A man stands at the peak of a mountain and has his hand on a monument.
2435685480_a79d42e564.jpg,A hiker in a jacket and knit cap sits with a backpack on atop a stone with a cloudy sky in the background.
2436398074_8737f40869.jpg,A black dog is being squirted with a jet of water.
2437266971_b91a8f9a00.jpg,A man in a blue shirt and tie is wearing a white mask whilst handing out papers.
2439031566_2e0c0d3550.jpg,a couple riding down the street on a motorcycle.
2439384468_58934deab6.jpg,Two black and brown dogs are running through a field.
2439813616_c9ac54cc9f.jpg,A man does tricks on his skateboard off a ramp.
2441313372_6a1d59582b.jpg,A boy wearing an arm cast lying in a hospital bed.
2441354291_b32e00e5a6.jpg,A child is walking through a puddle wearing green sandals.
2441629086_52f68eb316.jpg,A girl peers into a window.
2442243868_abe8f74fb4.jpg,A brown dog lunges for a yellow toy.
2443229844_277cded27d.jpg,A child wearing a blue sweatshirt makes a funny face standing next to a wagon.
2443512473_6f5a22eb42.jpg,A black and white dog running between poles.
244368383_e90b6b2f20.jpg,A crowd of scantily clad people at an outdoor festival.
244399048_8332bb3270.jpg,A dog is jumping up in the air to catch a toy.
2444134813_20895c640c.jpg,Four dogs jumping over a hurdle.
2444339090_bf7b3211f4.jpg,A black and white dog runs through pole obstacles.
244443352_d7636e1253.jpg,A brown dog in a red collar is diving into the snow.
2444741900_5cb3ef3e1d.jpg,A number of people standing and laying under a mountain covered in snow.
2444935470_7b0226b756.jpg,A young child is standing in front of some trees.
2445283938_ff477c7952.jpg,a group of girls sitting in a circle.
2445442929_8c81d42460.jpg,A man sits at a table outdoors and watches people.
2445654384_4ee3e486e1.jpg,A man in a black shirt is holding a child wearing sunglasses.
244571201_0339d8e8d1.jpg,Dogs and people play in a pool.
2445783904_e6c38a3a3d.jpg,A dog with a red collar is walked on a field.
2446315531_7c9704eec0.jpg,Two brown dogs are biting each other.
2446601467_a35841cb1d.jpg,A baby is peeking over the top of a blue playpen.
2447035752_415f4bb152.jpg,"people lounge in a man made pool, next to a river."
244760289_f4467b2b67.jpg,"Three men stand on the beach, fully clothed."
244760301_5809214866.jpg,A group of people in matching outfits hiking up a trail with one person lagging behind.
2447972568_1e9b287691.jpg,A man is throwing a girl into the air.
2448210587_9fe7ea5f42.jpg,An old woman with a white dog.
2448393373_80c011d301.jpg,"A boy with a plastic bat, looking skyward, about to throw a ball."
244867897_d00369a779.jpg,Two dogs are fighting over a plastic bag.
244870123_dcb6e53643.jpg,Two dogs fight over a piece of cloth.
2448793019_5881c025f9.jpg,A small child at the bottom of a slide has hair sticking up.
244910130_e1f823a28a.jpg,A man wearing glasses sits in the grass.
2449289139_08fc1092c1.jpg,A dog running.
2449446913_28fa5b7c75.jpg,A men 's baseball team leaving the field.
2449518585_113dc4a8e5.jpg,Child in a striped shirt is swinging from a rope swing.
2449552677_ee78f01bae.jpg,A person in a wheelchair is on a sidewalk.
2450299735_62c095f40e.jpg,A girl sliding into a pool.
2450486758_a66fd296ea.jpg,A large crowd of people are sitting watching a dog jump high up to catch a Frisbee with a man standing under the dog looking up at it.
2451114871_8617ae2f16.jpg,Dogs with muzzles are racing around a sandy track.
2451285022_59255e7fd9.jpg,A man in a white shirt is leaning over a brown dog in an orange collar.
2451988767_244bff98d1.jpg,"A little boy with his leg covered in painters tape, his brother wearing a superman cape."
2452238877_2340609c6e.jpg,A gold dog jumping off a wooden porch.
2452686995_621878f561.jpg,A beautiful waterfall flows down the side of a mossy rock wall.
2453318633_550228acd4.jpg,a brown and black dog jumping through a hoop of fire.
2453891449_fedb277908.jpg,A white dog is following a black dog through the grassy area.
2453990033_df53f0d8c8.jpg,A girls in a red sweatsuit leaps through the air.
245442617_407eba1e98.jpg,A woman holds a fish up that is connected to her fishing pole.
2455286250_fb6a66175a.jpg,A child holding a soccer ball over his head.
2455528149_6c3477fd33.jpg,A man and woman are looking at artwork that is on easels and clipped to a fencing wall.
2456030728_d3d147e774.jpg,A little girl with a ribbon in her hair is picking her nose.
2456615908_59cdac6605.jpg,a black dog jumping a wire fence with a dead bird in his mouth.
2457052334_b5a1d99048.jpg,A man climbing the face of a rock.
2458033289_f0616879df.jpg,A man standing in front of a garage.
2458269558_277012780d.jpg,A boy in a surfing shirt is swinging on a swing.
2458862292_466a920ee2.jpg,"A man stands at the wheel of a classic american car, door and trunk open."
245895500_a4eb97af02.jpg,A man is wading in a river.
2460126267_0deea8b645.jpg,A little boy in orange kicking a soccer ball.
2460134050_06de9f5c4a.jpg,A dog is running through a field.
2460159430_71ab1aacfa.jpg,a brown dog running through the tall grass.
246041128_bedb09ed74.jpg,A woman sits at an outdoor cafe table with really big blond hair.
2460477085_088e25f857.jpg,A man and two boys jump on a trampoline.
246055693_ccb69ac5c6.jpg,A dog jumps off the stairs.
2460799229_ce45a1d940.jpg,The three boys who are wearing life jackets are looking into the water.
2460823604_7f6f786b1c.jpg,A boy chasing a baseball.
246094557_e174a5914f.jpg,A girl trains her white dog with treats.
2461372011_ebbf513766.jpg,A person climbs a snowy hill while a black dog follows.
2461616306_3ee7ac1b4b.jpg,A boy jumps into a pool on a bright sunny day.
2461990494_c5ece064cc.jpg,A man wearing a backpack looking to the side.
2462153092_e3f4d8f6a2.jpg,A girl is running through a field with a brown dog and white dog running beside her.
246231741_882b45c4e1.jpg,A German shepherd is showing its teeth as it growls at another German shepherd.
2462702522_1b25654762.jpg,A little boy starts to toss a mini basketball.
2463067409_78188c584c.jpg,A dog runs through the grass towards the camera.
2464259416_238ef13a2e.jpg,There are two dogs playing in the dirt.
246508774_1e9885f1b7.jpg,A group of people are standing together outside.
2465441099_a1761a1757.jpg,People are standing around inside and one of them is wearing a fedora and a striped zip hoodie.
2465497494_43d74df57c.jpg,A little boy pours sand from a shovel into a pail.
2465691083_894fc48af6.jpg,A black dog with a brown muzzle swimming in water.
2466093839_33bbc8cbd9.jpg,Blurry image of one young boy being pushed in a cart by another.
2466171100_5e60cfcc11.jpg,a black dog chasing after a brown and white dog in the grass.
2466171114_3fa51415a7.jpg,A brown dog is carrying a toy in its mouth.
2466420387_86fe77c966.jpg,A young woman in a bikini looking at something in a glass case.
2466495935_623b144183.jpg,kids running after soccer ball in their game.
2467803152_70eeca1334.jpg,A black dog and a brown dog with a stick in his mouth are running in the field.
2467821766_0510c9a2d1.jpg,A group of people are backpacking through the woods and snow.
2467850190_07a74d89b7.jpg,A dog and a woman bending over.
2467853482_17009933e8.jpg,A boy in a blue shirt blows bubbles.
246901891_4c4ea49c3a.jpg,A man in yellow holding a coffee is walking on the sidewalk.
2469351714_d72becd21e.jpg,A girl jumping high off of the sand.
2469620360_6c620c6f35.jpg,A woman is standing in a field of tulips holding onto a coat and cellphone.
2470486377_c3a39ccb7b.jpg,Many children playing outside in the grass practicing punching.
2470493181_2efbbf17bd.jpg,"Two boys holding a green rope and competing against each other on a balancing rod, while others look on."
2470519275_65725fd38d.jpg,A boy in a blue shirt on a mound of mud.
2470588201_955132a946.jpg,A young boy is playing with a colorful streamer.
247097023_e656d5854d.jpg,"A man in black standing on a rock with the phrase "" life is short "" spray painted on it."
2471447879_6554cefb16.jpg,A little girl is climbing up a climbing wall.
2471493912_2d4746b834.jpg,A person wearing orange pants in playing in the mud.
2471974379_a4a4d2b389.jpg,"Bikers are seen riding during a parade, one has an American flag."
2472574160_8ce233f396.jpg,A man in camouflage clothing hides in a bed of roses and other flowers.
2472634822_7d5d2858c0.jpg,A boy wearing a red shirt runs across the grass with a furry dog.
2472678549_67068a1566.jpg,A boy is in the bathroom holding a green ball and a toothbrush.
2472720629_d9a6736356.jpg,A man and a child are flying a kite in a field in the city.
2472896179_245e7d142f.jpg,A man glides on top of the water.
2472980433_210ec62874.jpg,A man puts his motorcycle up on its rear wheel on a track.
2473293833_78820d2eaa.jpg,A young boy with brown hair and green eyes looks at the camera and sticks his tongue out.
2473689180_e9d8fd656a.jpg,A parasurfer is airborne over the water.
2473737724_355599a263.jpg,Girls do martial arts on a red mat.
2473738924_eca928d12f.jpg,Two little girls are dressed in white karate uniforms.
2473791980_805c819bd4.jpg,A man is kite surfing away from the camera.
2474047296_fd9179d438.jpg,a man wearing a white shirt and black pants sitting on a staircase.
2474092890_6c0781a8ed.jpg,A person sitting on a bench and holding a picture in front of their face.
2474918824_88660c7757.jpg,A man in a red shirt climbs a rock while another man stands behind to help him.
2475162978_2c51048dca.jpg,A woman holding a ball chases a small boy running in the grass.
247617035_9f2e821534.jpg,A man sits by a dock looking at the water.
247617754_4b1137de8c.jpg,A woman sitting down checking her cellphone.
247618600_239eeac405.jpg,A girl is sunning herself with a purple towel over her face.
247619370_a01fb21dd3.jpg,A woman is sitting and staring on a red bench near a building.
2476214153_99a3998509.jpg,A little boy in orange shorts and flip-flops plays soccer on a basketball court.
247637795_fdf26a03cf.jpg,A woman and a man is standing beside water in front of buildings.
247691240_3881777ab8.jpg,A man is rock climbing.
247704641_d883902277.jpg,A dog crossing a river on a bridge made of a fallen tree.
247706586_7e25c7adf8.jpg,A man is laying under a large mossy rock in the forest.
2477121456_1ac5c6d3e4.jpg,A black dog 's head rises above some water.
247778426_fd59734130.jpg,A brown dog running through a pond.
2479162876_a5ce3306af.jpg,A tan dog walks ahead of a man in a dry area.
2479180530_7ebba2d8bf.jpg,A brown dog runs on the sand carrying a stick.
2479553749_f7ac031940.jpg,A little boy is watching a merry-go-round.
2479652566_8f9fac8af5.jpg,A little girl plays with a faucet.
2480021389_dda9fb2818.jpg,A man is rock climbing at sunset.
2480327661_fb69829f57.jpg,A small child in a karate uniform is punching.
2480664591_e6d22ed61c.jpg,Two people are riding in a canoe near a forest.
2480668859_6f9b46be6a.jpg,a group of people rowing a large rowboat in the lake.
2480820830_bdec1f5b76.jpg,Two black dogs play in the waves at the beach.
2480832276_fa55480ecb.jpg,A person climbing a boulder behind a tree.
2480850054_de3433b54a.jpg,A boy wearing brown running in dirt.
2481003841_06086eafc2.jpg,"Two little boys lounge at a park, one sitting on a swing."
2481367956_8577d2fa98.jpg,A little boy in navy blue reaching up for a bar on a playground.
2481490320_7978c76271.jpg,A man is rowing a canoe in a body of water.
2481598514_05a65d1f72.jpg,Children riding tricycles on the pavement.
248174959_2522871152.jpg,A girl sits on the side of a large mountain with one leg hanging off.
2482629385_f370b290d1.jpg,A dog on the edge of a body of water.
2483792149_a9b4ffecec.jpg,"A blonde woman walks through shoulder-high pink tulips, in front of a green field with a small house and trees in the distance."
2483993772_f64e9e4724.jpg,A dog chasing a ball.
2483993827_243894a4f9.jpg,"Three lean, numbered, greyhounds race along a track."
2484190118_e89363c465.jpg,A child in colorful shorts is standing on a post in the street.
2485467050_1d5e2696d4.jpg,"Four children, out in a yard, leap into the air."
2486364531_b482d7f521.jpg,A young boy in a red shirt plays on a mini-trampoline in a grassy field.
248646530_03c6284759.jpg,A boy is jumping on yellow spots that are painted on the floor of a water fountain.
248858242_1c33c54ada.jpg,A large dog is running on the grass.
2488795251_c108c77b13.jpg,three black girls wearing white shirts smiling.
248994078_a9257f448b.jpg,A doberman biting a blue ball on a grassy surface.
2490179961_e842fda5eb.jpg,Two girls are making funny faces and one has food smeared on her face around her mouth.
2490365757_b869282cb3.jpg,A man is taking photographs of a large garden of white and orange tulips.
2490687446_9d46fdf5a9.jpg,A dog on a leash shakes while in some water.
2490768374_45d94fc658.jpg,A young girl smiles while wearing a teal fluffy skirt.
2490863987_715383944a.jpg,"A man holds a sign outside a hotel that reads "" Ok Ok Ok, I need money for beer, pot and a hooker. ""."
2491343114_a3e35a2a3a.jpg,A dog runs across sand.
2492258999_5764124bba.jpg,Two homeless men sitting next to a building with a shopping cart.
2493469969_11b6190615.jpg,A medium sized brown dog jumping.
249394748_2e4acfbbb5.jpg,Two little dogs run in the field.
2493974889_50ae29f1e1.jpg,"Two children walking away, down a path surrounded by trees."
2495394666_2ef6c37519.jpg,A brown dog is swimming in a creek.
2495931537_9b8d4474b6.jpg,A dog lays under a table being sniffed by another dog.
2496236371_61dec88113.jpg,A man on a red crotch rocket.
2496370758_a3fbc49837.jpg,A white dog and a brown dog running across a grassy field.
2496399593_a24954a5ca.jpg,An Asian girl is smiling whilst standing in font of some green bushes.
2497420371_74788d7ba1.jpg,A man gathers his belongings by the side of a building.
2497608431_8dfefc7a1a.jpg,A man prepares to throw a stick intended for a black dog in front of him to fetch.
2500354186_0836309cc9.jpg,A small child is carrying a large hoop.
2500567791_101d5ddee3.jpg,A black cow and a brown cow being chased by a dog.
2500826039_165e75b20c.jpg,a couple kisses on a busy sidewalk.
2501942587_e59b91d1da.jpg,A group of people walk through a carnival.
2501968935_02f2cd8079.jpg,A man on the street wearing leather chaps and a chainmail codpiece.
2502007071_82a8c639cf.jpg,"A man in stripes, a woman in sunglasses, and a child in a blue hat in front of a brick building."
2502079538_10ef2e976b.jpg,a couple of people in the desert walking in front of a large tan camel.
2502354602_f4d6dcf42d.jpg,A bridge is talking to the groom and he scratches his head.
2502782508_2c8211cd6b.jpg,A man in c camouflage cap and jeans is sitting on a bench reading a book.
2502835694_4fe121bbea.jpg,A group of people gathered for a meeting.
2502856739_490db7a657.jpg,"A black dog, a golden dog and a black and white dog are running in a park."
2502905671_c6039804ab.jpg,A dog waits for a man to throw a ball into the ocean.
2503629305_055e9ec4b1.jpg,A dog runs through the grass.
2504056718_25ded44ecb.jpg,A black and white dog jumps high to get a green Frisbee.
250406927_a5028a31d4.jpg,a black dog balances a soccer ball on its nose.
2504277798_936a09c74d.jpg,A woman shoots at target practice.
2504764590_cf017c2a6e.jpg,A man is throwing a big stick into the water so his two dogs and go fetch it.
2504991916_dc61e59e49.jpg,A woman has her arm around a man and they are walking towards a potato chip truck.
2505056124_1276e8dbcb.jpg,A boy is flying a kite and smiling at the camera.
2505360288_c972bd29c4.jpg,A dog trying to catch bubbles from a bubble machine in the grass.
2505988632_9541f15583.jpg,A girl wearing pink shoes jumps over a rope and smiles.
2506892928_7e79bec613.jpg,"Three children, one with a stuffed kitten, in a field of flowers."
2508249781_36e9282423.jpg,A woman with a straw hat is sitting on steps outdoors.
2508313118_524e93d48c.jpg,A brown dog is attempting to catch a Frisbee in its mouth.
250892549_1e06a06a78.jpg,A heavily scarred pitbull attempts to take a playtoy from another pitbull.
2509824208_247aca3ea3.jpg,A brown dog is running very fast with his tongue out.
2510020918_b2ca0fb2aa.jpg,A boy in a tube.
2510029990_7014f907cb.jpg,A little boy sliding down a slide while laughing.
2510197716_fddca0ac75.jpg,A girl is swinging on an object that is red with blue rope in a well-kept field.
2510560080_1439fe32f2.jpg,Kids are riding horses in a ring.
251056963_c8b67f0107.jpg,a black and white dog running down a blue ramp with his mouth open.
2511019188_ca71775f2d.jpg,A large black dog is catching a Frisbee while a large brown dog follows shortly after.
2511762757_bd0ab0a017.jpg,"A dog, jumping over a trace obstacle, a woman watching in the back."
2512682478_b67cc525c7.jpg,A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.
2512683710_991c9d466d.jpg,A sailboat in the water.
2514581496_8f4102377e.jpg,A white dog tries to climb on the countertop.
2514612680_b0d2d77099.jpg,"A man walking reads a wall asking "" Where are you? ""."
2515247156_c1b759fc33.jpg,"A young boy slides down a blue slide with his eyes closed while a woman with sunglasses watches, smiling."
2517284816_9b8fd3c6b6.jpg,A large crowd of girls are all wearing green skirts and white tank tops.
251792066_b5233b3d86.jpg,A dog catching a toy in its mouth.
2518094853_dfce24ce8c.jpg,A big tan dog runs through a grass field with his tongue hanging.
2518219912_f47214aa16.jpg,A little girl is holding up a yellow water hose and water is pouring out and the big brown dog is drinking the water.
2518853257_02f30e282e.jpg,Two people in chairs reading.
2519483556_2b1632a18c.jpg,Three children are on a rug pretending to play instruments.
251958970_fa6b423f23.jpg,A man in an old suit holding up a protest sign in a crowd of people.
2519812011_f85c3b5cb5.jpg,A young boy is running through a water fountain.
2520255786_b70a3ec032.jpg,A child is jumping from a swing and is in midair.
2520909293_9bb7f7364e.jpg,A man in midair holding his bike 's handlebars.
2521062020_f8b983e4b2.jpg,A man and a boy preparing to go up a climbing wall.
2521213787_ca9b5a1758.jpg,A blue race car on an off road track.
252124738_796599e94b.jpg,A female wearing yellow and a man eating a corn with a big crowd of people behind them.
2521878609_146143708e.jpg,A young boy eats noodles with large utensils.
2521938720_911ac092f7.jpg,"A man is lying on the ground, laughing, during a ball game."
2521938802_853224f378.jpg,A man playing cricket.
2521983429_33218366bd.jpg,A man and a dog on rocks on a beach.
2522230304_1581d52961.jpg,A man climbs a rock.
2522297487_57edf117f7.jpg,An older lady holds a toddler while another boy watches.
2522467011_cc825d89ac.jpg,a girl in a red skirt with some hula hoops.
2522809984_2e8a7df4fb.jpg,A black dog swimming.
2524003134_580e74328b.jpg,A brown and white dog with a collar wading in a river.
2524084967_a5e011b73d.jpg,A male doing a bicycle trick in midair.
252504549_135b0db5a3.jpg,A dog on the beach has a ball in its mouth.
2525232298_cf42d415ab.jpg,A man in dark clothes appears to be climbing rocks.
2525270674_4ab536e7ec.jpg,A dog with his front paws off the ground holds a white Frisbee in his mouth in an RV campground.
2525666287_638ab5e784.jpg,"A man and a woman are waiting for a train, ignoring each other."
2525716531_e6dedee421.jpg,A man trains a dog to attack.
252578659_9e404b6430.jpg,A dog prepares to heard three sheep with horns.
